name,price,image,Description for the website,Sales Description,Is published,Extra Product Media/Name,Extra Product Media/Image,Product Attributes/Attribute,Product Attributes/values 
,,,,,,,,Connecteur(s) disponible(s),Casque (Jack 3.5mm Femelle)
,,,,,,,,Connecteur(s) disponible(s),HDMI Femelle
,,,,,,,,Connecteur(s) disponible(s),USB 2.0
,,,,,,,,Connecteur(s) disponible(s),Mini DisplayPort
,,,,,,,,Connecteur(s) disponible(s),USB 3.1
,,,,,,,,Connecteur(s) disponible(s),USB 3.1 Type C
,,,,,,,,Couleur,Noir
,,,,,,,,Profondeur,250mm
,,,,,,,,Largeur,378mm
,,,,,,,,Epaisseur,29.8mm
,,,,,,,,Poids,2.3kg
,,,,,,,,Gamme,LDLC Saturne
,,,,,,,,Ultrabook,Non
,,,,,,,,Hybride / Convertible,Non
,,,,,,,,Indice réparabilité (sur 10),6.1
,,,,,,,,Définition de l'indice de réparabilité,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10."
,,,,,,,,Capacité de la batterie,48.96Wh
,,,,,,,,Nombre de cellules,4
,,,,,,,,Batterie amovible,Oui
,,,,,,,,Charge de la batterie par USB-C,Non
LDLC Saturne TX55-16-S4S10,15383.97,https://media.ldlc.com/r374/ld/products/00/05/63/33/LD0005633381_2_0005633823_0005916339_0005916821.jpg,"<div class=""tab-pane active"" data-tracking-action=""click"" data-tracking-category=""Onglets fiche produit"" data-tracking-event=""click"" data-tracking-label=""Descriptif"" id=""descriptif"" role=""tabpanel"">

<div class=""tab-pane-content"">
<div class=""logo"">
<a href=""/ldlc/bint000000888/"" rel=""nofollow"">
<img alt=""LDLC"" loading=""lazy"" src=""https://media.ldlc.com/v3/marque/bo/00/02/91/96/V30002919683_2.gif""/>
</a>
</div>
<div class=""brand-logo"">LDLC</div>
<div class=""description"" id=""description"">
<div class=""details-pdt-desc"">
<h2 class=""h2-master"">Un concentré de puissance dédié au divertissement</h2>
<section>
<p>Atteignez d'excellentes performances avec le <strong>PC portable LDLC Saturne TX55</strong> ! En plus de ses composants performants, il est équipé d'un superbe écran de 17.3"" avec fréquence de 144 Hz et bénéficie d'un clavier rétroéclairé et d'un système audio de qualité. Le PC portable <strong>LDLC Saturne TX55-16-S4S10</strong> offre de hautes performances et un fonctionnement rapide grâce à son <strong>processeur Intel Core i5-11400</strong>, ses 8 Go de mémoire DDR4, son <strong>SSD M.2 PCIe de 500 Go</strong> combiné à un <strong>SSD 2.5"" de 960 Go</strong> et sa <strong>puce graphique NVIDIA GeForce RTX 3050</strong>.<br/>
 </p>
</section>
<section>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/ldlc/saturne_tb67/01.jpg""/></span></div>
<div class=""desc-text"">
<h2>Plateforme Intel Rocket Lake</h2>
<p>Profitez de hautes performances avec le processeur pour ""Desktop"" Intel Core i5-11400, avec ses 6 cores physiques. Effectuez vos tâches informatiques du quotidien plus rapidement, éditez des photos et des vidéos facilement, déplacez-vous rapidement entre les programmes et les fenêtres et exécutez plusieurs tâches en toute simplicité. La technologie Intel Rocket Lake vous fait atteindre un nouveau seuil de performance !</p>
</div>
</section>
<section>
<div class=""desc-text"">
<h2>NVIDIA GeForce RTX 3050</h2>
<p>Les puces graphiques NVIDIA GeForce RTX série 30 offrent de hautes performances à tous les joueurs et créateurs. Optimisée par Ampere, l'architecture NVIDIA RTX de seconde génération bénéficie de nouveaux cœurs RT et Tensor et embarque des multiprocesseurs de flux à hautes performances pour délivrer des fonctionnalités d’IA de pointe ainsi qu’un rendu graphique ultra-immersif grâce au ray tracing.</p>
</div>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/ldlc/saturne_tb67/02.jpg""/></span></div>
</section>
<section>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/ldlc/saturne_tb67/03.jpg""/></span></div>
<div class=""desc-text"">
<h2>Ecran de 17.3 pouces avec cadre ultra-mince</h2>
<p>Grâce à un cadre d'écran ultra-mince, le châssis du Saturne TX55 parvient à accueillir un écran de 17.3 pouces dans un format compact. Profitez ainsi d'une image d'un plus grand format avec en prime une expérience de divertissement plus immersive. Boostez aussi vos performances de jeu et gagnez en confort de jeu avec une fréquence d'affichage de 144 Hz ! Avec un affichage plus rapide, vous ne raterez aucun détail des mouvements de vos adversaires, même au cœur de l'action. Un atout indispensable pour prendre l'avantage !</p>
</div>
</section>
<section>
<div class=""desc-text"">
<h2>L'arsenal du gamer !</h2>
<p>Gagnez en confort de jeu grâce au superbe clavier rétroéclairé du PC portable LDLC Saturne TX55 ! Le rétroéclairage monochrome, avec sélection parmi un choix de 15 couleurs, vous permettra de personnaliser le look de votre PC portable au gré de vos envies et de vos préférences. De plus, avec la technologie Sound Blaster Cinema 6, profitez d'une restitution audio plus réaliste et plus intense, pour un divertissement multimédia de qualité et une expérience des jeux vidéos plus immersive !</p>
</div>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/ldlc/saturne_tb67/04.jpg""/></span></div>
</section>
<section class=""list"">
<h2>Caractéristiques principales :</h2>
<ul>
<li><strong>Processeur Intel Core i5-11400</strong> (Hexa-Core 2.6 GHz / 4.4 GHz Turbo - 12 Threads - Cache 12 Mo)</li>
<li>16 Go de mémoire vive DDR4 3200 MHz (2x 8 Go - 2 slots - maximum 32 Go au total)</li>
<li><strong>Ecran mat de 17.3""</strong> avec résolution <strong>Full HD</strong> (1920 x 1080 pixels) et <strong>fréquence de 144 Hz</strong></li>
<li>Puce graphique <strong>NVIDIA GeForce RTX 3050</strong> avec 4 Go de mémoire dédiée</li>
<li><strong>SSD M.2 PCIe de 500 Go</strong> + 1 slot M.2 PCIe libre + <strong>SSD SATA 2.5"" de 960 Go</strong></li>
<li>Communication sans fil Wi-Fi AX (Wireless AX201) + Bluetooth 5.0</li>
<li>1 connecteur HDMI + 1 connecteur mini DisplayPort (1.4)</li>
<li><strong>Clavier rétroéclairé monochrome</strong> avec choix parmi 15 couleurs</li>
<li>Haut-parleurs intégrés avec technologie Sound Blaster Cinema 6</li>
<li>Webcam HD 1 Mégapixel</li>
<li>Lecteur de cartes mémoire intégré</li>
<li>Adaptateur secteur 150 Watts</li>
<li><em>Sac à dos fourni</em></li>
<li><strong>Aucun système d'exploitation fourni</strong></li>
</ul>
</section>
</div>
</div>
<div class=""info-warning"" id=""technical-alert"">
<span class=""icon icon-info""></span>
<span class=""text"">
<strong>Informations fournies par notre service technique</strong>
                    Chaque machine est assemblée et testée par nos soins après enregistrement de la commande. Cette opération nécessite un délai supplémentaire précisé en haut de la fiche produit, sous la disponibilité, qui s'ajoute au délai d'expédition. Cet ordinateur portable est fourni sans système d'exploitation, pour vous laisser la possibilité d'installer un système d'exploitation compatible (déjà en votre possession ou acheté séparément). L'installation de Windows 10/11 64 bits est conseillée, pour vous permettre d'exploiter correctement toutes les possibilités offertes par ce PC portable. L'installation de Windows 7/8/8.1 n'est pas possible sur ce modèle.
               </span>
</div>
</div>
</div>","Atteignez d'excellentes performances avec le PC portable LDLC Saturne TX55 ! En plus de ses composants performants, il est équipé d'un superbe écran de 17.3"" avec fréquence de 144 Hz et bénéficie d'un clavier rétroéclairé et d'un système audio de qualité.",True,LD0005633386_2_0005633827_0005916340_0005916822,https://media.ldlc.com/r1600/ld/products/00/05/63/33/LD0005633386_2_0005633827_0005916340_0005916822.jpg,Désignation,LDLC Saturne TX55-16-S4S10
,,,,,,LD0005633386_2_0005633827_0005916340_0005916822,https://media.ldlc.com/r1600/ld/products/00/05/63/33/LD0005633386_2_0005633827_0005916340_0005916822.jpg,Marque,LDLC
,,,,,,LD0005633391_2_0005633831_0005916341_0005916823,https://media.ldlc.com/r1600/ld/products/00/05/63/33/LD0005633391_2_0005633831_0005916341_0005916823.jpg,Modèle,TX55-16-S4S10
,,,,,,LD0005633396_2_0005633835_0005916342_0005916824,https://media.ldlc.com/r1600/ld/products/00/05/63/33/LD0005633396_2_0005633835_0005916342_0005916824.jpg,Système d'exploitation,Sans OS
,,,,,,,,Famille OS,Sans OS
,,,,,,,,Système d'exploitation fourni,Non
,,,,,,,,Marque processeur,Intel
,,,,,,,,Processeur,Intel Core i5
,,,,,,,,Plateforme (Proc.),Intel Rocket Lake
,,,,,,,,Type de processeur,Intel Core i5-11400 (Hexa-Core 2.6 GHz / 4.4 GHz Turbo - 12 Threads - Cache 12 Mo)
,,,,,,,,Fréquence CPU,2.6GHz
,,,,,,,,Nombre de core,6
,,,,,,,,Taille de la mémoire,16Go
,,,,,,,,Nombre de barrettes,2
,,,,,,,,Nombre de slots mémoire disponibles,0
,,,,,,,,Type de mémoire,DDR4
,,,,,,,,Fréquence(s) Mémoire,DDR4 3200 MHz
,,,,,,,,Taille de mémoire Max,32Go
,,,,,,,,GPU series,NVIDIA GeForce RTX 30 series
,,,,,,,,Chipset graphique,NVIDIA GeForce RTX 3050
,,,,,,,,Taille mémoire vidéo,4Go
,,,,,,,,Type mémoire vidéo,GDDR6
,,,,,,,,Max-Q (Design GPU),Non
,,,,,,,,RTX Studio,Non
,,,,,,,,Ecran tactile,Non
,,,,,,,,Type de Dalle,Dalle TN
,,,,,,,,Type d'écran,LED
,,,,,,,,Taille de l'écran,17.3pouces
,,,,,,,,Résolution Max,1920 x 1080 pixels
,,,,,,,,Format de l'écran,16/9
,,,,,,,,Ecran large,Oui
,,,,,,,,Dalle mate/antireflets,Oui
,,,,,,,,Dalle brillante,Non
,,,,,,,,NVIDIA G-SYNC,Non
,,,,,,,,VR Ready (réalité virtuelle),Non
,,,,,,,,Taux de rafraîchissement,144 Hz
,,,,,,,,Configuration disque(s),SSD 500GB + SSD 960GB
,,,,,,,,Disque dur,SSD 1 To
,,,,,,,,Disque secondaire,SSD 960 Go
,,,,,,,,Type de Disque,SSD (Solid State Drive)
,,,,,,,,Interface du disque dur,M.2 - PCI-E
,,,,,,,,Nombre de disques,2
,,,,,,,,Nombre de disques max,3
,,,,,,,,Emplacement mSATA/M.2,M.2 (occupé)
,,,,,,,,Lecteur Optique,Aucun
,,,,,,,,Lecteur de cartes,SD (Secure Digital)
,,,,,,,,Lecteur de cartes,Multimedia Card
,,,,,,,,Lecteur de cartes,mini SD
,,,,,,,,Lecteur de cartes,RS MultiMedia Card
,,,,,,,,Lecteur de cartes,SDHC
,,,,,,,,Lecteur de cartes,SDXC
,,,,,,,,Norme(s) réseau,10/100/1000 Mbps
,,,,,,,,Norme(s) réseau sans-fil,Wi-Fi 6 AX
,,,,,,,,Technologie Bluetooth,Bluetooth 5.0
,,,,,,,,Technologie Intel vPro,Non
,,,,,,,,Sans-fil,Oui
,,,,,,,,Webcam,Oui
,,,,,,,,Type de H.P,Intégrés
,,,,,,,,Type d'activités,Gamer
,,,,,,,,Intel Evo,Non
,,,,,,,,Norme du clavier,AZERTY
,,,,,,,,Localisation,Français
,,,,,,,,Clavier rétroéclairé,Oui
,,,,,,,,Clavier RGB,Non
,,,,,,,,Pavé numérique,Oui
,,,,,,,,Lecteur biométrique,Non
,,,,,,,,Office fourni,Non
,,,,,,,,Connecteur(s) disponible(s),RJ45
,,,,,,,,Connecteur(s) disponible(s),Port pour clef Kensington
,,,,,,,,Connecteur(s) disponible(s),Micro (Jack3.5mm Femelle)
,,,,,,,,Connecteur(s) disponible(s),Casque (Jack 3.5mm Femelle)
,,,,,,,,Connecteur(s) disponible(s),HDMI Femelle
,,,,,,,,Connecteur(s) disponible(s),USB 2.0
,,,,,,,,Connecteur(s) disponible(s),Mini DisplayPort
,,,,,,,,Connecteur(s) disponible(s),USB 3.1
,,,,,,,,Connecteur(s) disponible(s),USB 3.1 Type C
,,,,,,,,Couleur,Noir
,,,,,,,,Profondeur,275mm
,,,,,,,,Largeur,398.6mm
,,,,,,,,Epaisseur,31.5mm
,,,,,,,,Poids,2.7kg
,,,,,,,,Gamme,LDLC Saturne
,,,,,,,,Ultrabook,Non
,,,,,,,,Hybride / Convertible,Non
,,,,,,,,Indice réparabilité (sur 10),6
,,,,,,,,Définition de l'indice de réparabilité,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10."
,,,,,,,,Capacité de la batterie,48.96Wh
,,,,,,,,Nombre de cellules,4
,,,,,,,,Batterie amovible,Oui
,,,,,,,,Charge de la batterie par USB-C,Non
LDLC Saturne TX55-16-S4S10-P10,17505.97,https://media.ldlc.com/r374/ld/products/00/05/63/33/LD0005633381_2_0005633823_0005916339_0005916821_0005916845.jpg,"<div class=""tab-pane active"" data-tracking-action=""click"" data-tracking-category=""Onglets fiche produit"" data-tracking-event=""click"" data-tracking-label=""Descriptif"" id=""descriptif"" role=""tabpanel"">

<div class=""tab-pane-content"">
<div class=""logo"">
<a href=""/ldlc/bint000000888/"" rel=""nofollow"">
<img alt=""LDLC"" loading=""lazy"" src=""https://media.ldlc.com/v3/marque/bo/00/02/91/96/V30002919683_2.gif""/>
</a>
</div>
<div class=""brand-logo"">LDLC</div>
<div class=""description"" id=""description"">
<div class=""details-pdt-desc"">
<h2 class=""h2-master"">Un concentré de puissance dédié au divertissement</h2>
<section>
<p>Atteignez d'excellentes performances avec le <strong>PC portable LDLC Saturne TX55</strong> ! En plus de ses composants performants, il est équipé d'un superbe écran de 17.3"" avec fréquence de 144 Hz et bénéficie d'un clavier rétroéclairé et d'un système audio de qualité. Le PC portable <strong>LDLC Saturne TX55-16-S4S10-P10</strong> offre de hautes performances et un fonctionnement rapide grâce à son <strong>processeur Intel Core i5-11400</strong>, ses 8 Go de mémoire DDR4, son <strong>SSD M.2 PCIe de 500 Go</strong> combiné à un <strong>SSD 2.5"" de 960 Go</strong> et sa <strong>puce graphique NVIDIA GeForce RTX 3050</strong>.<br/>
 </p>
</section>
<section>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/ldlc/saturne_tb67/01.jpg""/></span></div>
<div class=""desc-text"">
<h2>Plateforme Intel Rocket Lake</h2>
<p>Profitez de hautes performances avec le processeur pour ""Desktop"" Intel Core i5-11400, avec ses 6 cores physiques. Effectuez vos tâches informatiques du quotidien plus rapidement, éditez des photos et des vidéos facilement, déplacez-vous rapidement entre les programmes et les fenêtres et exécutez plusieurs tâches en toute simplicité. La technologie Intel Rocket Lake vous fait atteindre un nouveau seuil de performance !</p>
</div>
</section>
<section>
<div class=""desc-text"">
<h2>NVIDIA GeForce RTX 3050</h2>
<p>Les puces graphiques NVIDIA GeForce RTX série 30 offrent de hautes performances à tous les joueurs et créateurs. Optimisée par Ampere, l'architecture NVIDIA RTX de seconde génération bénéficie de nouveaux cœurs RT et Tensor et embarque des multiprocesseurs de flux à hautes performances pour délivrer des fonctionnalités d’IA de pointe ainsi qu’un rendu graphique ultra-immersif grâce au ray tracing.</p>
</div>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/ldlc/saturne_tb67/02.jpg""/></span></div>
</section>
<section>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/ldlc/saturne_tb67/03.jpg""/></span></div>
<div class=""desc-text"">
<h2>Ecran de 17.3 pouces avec cadre ultra-mince</h2>
<p>Grâce à un cadre d'écran ultra-mince, le châssis du Saturne TX55 parvient à accueillir un écran de 17.3 pouces dans un format compact. Profitez ainsi d'une image d'un plus grand format avec en prime une expérience de divertissement plus immersive. Boostez aussi vos performances de jeu et gagnez en confort de jeu avec une fréquence d'affichage de 144 Hz ! Avec un affichage plus rapide, vous ne raterez aucun détail des mouvements de vos adversaires, même au cœur de l'action. Un atout indispensable pour prendre l'avantage !</p>
</div>
</section>
<section>
<div class=""desc-text"">
<h2>L'arsenal du gamer !</h2>
<p>Gagnez en confort de jeu grâce au superbe clavier rétroéclairé du PC portable LDLC Saturne TX55 ! Le rétroéclairage monochrome, avec sélection parmi un choix de 15 couleurs, vous permettra de personnaliser le look de votre PC portable au gré de vos envies et de vos préférences. De plus, avec la technologie Sound Blaster Cinema 6, profitez d'une restitution audio plus réaliste et plus intense, pour un divertissement multimédia de qualité et une expérience des jeux vidéos plus immersive !</p>
</div>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/ldlc/saturne_tb67/04.jpg""/></span></div>
</section>
<section class=""list"">
<h2>Caractéristiques principales :</h2>
<ul>
<li><strong>Processeur Intel Core i5-11400</strong> (Hexa-Core 2.6 GHz / 4.4 GHz Turbo - 12 Threads - Cache 12 Mo)</li>
<li>16 Go de mémoire vive DDR4 3200 MHz (2x 8 Go - 2 slots - maximum 32 Go au total)</li>
<li><strong>Ecran mat de 17.3""</strong> avec résolution <strong>Full HD</strong> (1920 x 1080 pixels) et <strong>fréquence de 144 Hz</strong></li>
<li>Puce graphique <strong>NVIDIA GeForce RTX 3050</strong> avec 4 Go de mémoire dédiée</li>
<li><strong>SSD M.2 PCIe de 500 Go</strong> + 1 slot M.2 PCIe libre + <strong>SSD SATA 2.5"" de 960 Go</strong></li>
<li>Communication sans fil Wi-Fi AX (Wireless AX201) + Bluetooth 5.0</li>
<li>1 connecteur HDMI + 1 connecteur mini DisplayPort (1.4)</li>
<li><strong>Clavier rétroéclairé monochrome</strong> avec choix parmi 15 couleurs</li>
<li>Haut-parleurs intégrés avec technologie Sound Blaster Cinema 6</li>
<li>Webcam HD 1 Mégapixel</li>
<li>Lecteur de cartes mémoire intégré</li>
<li>Adaptateur secteur 150 Watts</li>
<li><em>Sac à dos fourni</em></li>
<li><strong>Windows 10 Professionnel 64 bits</strong></li>
</ul>
</section>
</div>
</div>
<div class=""info-warning"" id=""technical-alert"">
<span class=""icon icon-info""></span>
<span class=""text"">
<strong>Informations fournies par notre service technique</strong>
                    Chaque machine est assemblée et testée par nos soins après enregistrement de la commande. Cette opération nécessite un délai supplémentaire précisé en haut de la fiche produit, sous la disponibilité, qui s'ajoute au délai d'expédition.
               </span>
</div>
</div>
</div>","Atteignez d'excellentes performances avec le PC portable LDLC Saturne TX55 ! En plus de ses composants performants, il est équipé d'un superbe écran de 17.3"" avec fréquence de 144 Hz et bénéficie d'un clavier rétroéclairé et d'un système audio de qualité.",True,LD0005633386_2_0005633827_0005916340_0005916822_0005916846,https://media.ldlc.com/r1600/ld/products/00/05/63/33/LD0005633386_2_0005633827_0005916340_0005916822_0005916846.jpg,Désignation,LDLC Saturne TX55-16-S4S10-P10
